 id  | initial_value | is_fixed |         description          |  count  |        weight         
  73 |             0 | f        | f_naivefeature-wl_CSg        |   54190 |    -0.401231529358057
  31 |             0 | f        | f_2gram_each-7               |  337990 |    -0.430388603832415
  30 |             0 | f        | f_2gram_each-6               |  388076 |    -0.479123862782304
   9 |             0 | f        | f_ocr_bias-TSg               |   12627 |     -0.48813726556147
 208 |             0 | f        | f_candgen_distance-2         |   28959 |    -0.503336072496605
  33 |             0 | f        | f_2gram_each-5               |  417140 |    -0.516608913146275
  20 |             0 | f        | f_domain_1gram-7             |  335982 |    -0.565720500321547
  50 |             0 | f        | f_naivefeature--_T           |   13802 |    -0.590484304669563
 207 |             0 | f        | f_candgen_distance-1         |   56256 |    -0.598750756052164
  18 |             0 | f        | f_domain_1gram-5             |  393596 |    -0.602837439078184
 106 |             0 | f        | f_naivefeature-notascii_T    |   39096 |    -0.686540449483914
  12 |             0 | f        | f_ocr_bias-C                 |  463873 |     -0.72234495358993
  11 |             0 | f        | f_ocr_bias-CSg               |   79610 |     -0.80635439837523
  90 |             0 | f        | f_naivefeature-._T           |  101820 |    -0.892840136524519
  37 |             0 | f        | f_1gram_pos-                 | 1477413 |     -1.07331209396458
  66 |             0 | f        | f_naivefeature-,_C           |   82851 |     -1.11050495933968
  38 |             0 | f        | f_constraint-                | 1064364 |     -6.12987567473288
(210 rows)

